Cetáceo,Duración,mean,std,A max,A min,número,etiqueta
Striped Dolphin,1.183764172335601,0.0032311652321368456,0.007266539614647627,0.06285451352596283,-0.16218741238117218,53,27
Striped Dolphin,1.6388662131519274,0.0033462177962064743,0.01781187392771244,0.07354343682527542,-0.08277468383312225,54,27
Striped Dolphin,1.2876643990929706,0.0032292029354721308,0.003031881060451269,0.016857871785759926,-0.012761199846863747,55,27
Striped Dolphin,1.2096145124716553,0.0032445925753563643,0.0029596397653222084,0.018677083775401115,-0.01164449006319046,56,27
Striped Dolphin,1.092562358276644,0.003304150654003024,0.003935698885470629,0.0186134185642004,-0.012903471477329731,57,27
Striped Dolphin,0.8974603174603175,0.0032806245144456625,0.0048451959155499935,0.02205093763768673,-0.017773093655705452,58,27
Striped Dolphin,2.5982766439909297,0.003249354427680373,0.006588461343199015,0.03869443014264107,-0.02736012451350689,59,27
Striped Dolphin,1.5620408163265307,0.0032387191895395517,0.006922484375536442,0.032357752323150635,-0.02627716213464737,60,27
Striped Dolphin,1.9796371882086168,0.0032297733705490828,0.005535926669836044,0.03474288806319237,-0.026759551838040352,61,27
Striped Dolphin,3.2400907029478456,0.003223668783903122,0.008179636672139168,0.044234007596969604,-0.04628801345825195,62,27
Striped Dolphin,1.5852607709750568,0.003306909929960966,0.010858866386115551,0.053774453699588776,-0.05775785818696022,63,27
Striped Dolphin,1.670294784580499,0.003078073961660266,0.012965753674507141,0.06156010180711746,-0.04809294641017914,64,27
Striped Dolphin,1.8017687074829931,0.0032375468872487545,0.00927754957228899,0.05154489725828171,-0.04233163595199585,65,27
Striped Dolphin,0.4637641723356009,0.003342749085277319,0.011279462836682796,0.0381724052131176,-0.03092866763472557,66,27
Striped Dolphin,0.7661224489795918,0.0033723253291100264,0.008074353449046612,0.03356168419122696,-0.02608821541070938,67,27
Striped Dolphin,0.8838095238095238,0.0033159435261040926,0.004569502547383308,0.021776624023914337,-0.014525830745697021,68,27
Striped Dolphin,1.5104308390022676,0.0032056032214313745,0.005488815251737833,0.03897038847208023,-0.024118175730109215,69,27
Striped Dolphin,1.4502040816326531,-0.00029829281265847385,0.08050793409347534,0.29934385418891907,-0.3020819127559662,70,27
Striped Dolphin,1.881950113378685,-5.3768253565067425e-05,0.06832887977361679,0.2342994213104248,-0.2509266138076782,71,27
Striped Dolphin,1.221859410430839,-0.0004625990113709122,0.08932548016309738,0.29546841979026794,-0.2876165509223938,72,27
Striped Dolphin,1.9802267573696146,-0.00015962689940351993,0.07731174677610397,0.2674524486064911,-0.2500530183315277,73,27
Striped Dolphin,2.3313378684807256,-0.00020674511324614286,0.07947494834661484,0.29221272468566895,-0.2882552742958069,74,27
Striped Dolphin,2.3202267573696145,-0.0002449825406074524,0.07631003856658936,0.2518603205680847,-0.24174875020980835,75,27
Striped Dolphin,2.426485260770975,-0.0002365229738643393,0.06948493421077728,0.25138038396835327,-0.2924122214317322,76,27
Striped Dolphin,2.31265306122449,-0.0002578454732429236,0.06385854631662369,0.21849575638771057,-0.2814713418483734,77,27
Striped Dolphin,1.9694331065759638,-0.00016578442591708153,0.08012682944536209,0.26930731534957886,-0.3212408721446991,78,27
Striped Dolphin,1.871609977324263,-0.00013826883514411747,0.054527197033166885,0.20159099996089935,-0.18992020189762115,79,27
Striped Dolphin,1.5443083900226757,0.0001340198068646714,0.033213745802640915,0.11629851907491684,-0.12460638582706451,80,27
Striped Dolphin,0.839092970521542,0.0009386761230416596,0.030269820243120193,0.1775287240743637,-0.14937247335910797,81,27
Walrus,4.243854875283446,-0.0014678840525448322,0.016812322661280632,0.3972497582435608,-0.2726095914840698,1,28
Walrus,8.968163265306123,-0.002609717193990946,0.04290592670440674,0.66143399477005,-0.8647880554199219,2,28
Walrus,6.380090702947846,-0.0026010654401034117,0.03808252513408661,0.406267374753952,-0.41216230392456055,3,28
Walrus,3.8512925170068026,-0.002606336958706379,0.007209116127341986,0.21143747866153717,-0.2677542269229889,4,28
Walrus,10.625532879818595,-0.0026035388000309467,0.0023758835159242153,0.11035844683647156,-0.14155831933021545,5,28
Walrus,6.124081632653061,-0.0025892709381878376,0.01158557366579771,0.2628164291381836,-0.3032047748565674,6,28
Walrus,9.153151927437642,-0.002587564056739211,0.018294209614396095,0.27459654211997986,-0.24349524080753326,7,28
Walrus,11.853015873015874,-0.0025857186410576105,0.0053641474805772305,0.1412491649389267,-0.21952536702156067,8,28
Walrus,9.313015873015873,-0.002583598019555211,0.00697707012295723,0.20432545244693756,-0.20967772603034973,9,28
Walrus,4.552063492063492,-0.0025776373222470284,0.01044799480587244,0.19319239258766174,-0.20631402730941772,10,28
Walrus,20.0184126984127,-0.0025814897380769253,0.0070683895610272884,0.2008678913116455,-0.23260186612606049,11,28
Walrus,7.631428571428572,-0.0025705343578010798,0.019012780860066414,0.24492113292217255,-0.23005680739879608,12,28
Walrus,6.716417233560091,-0.0025596015620976686,0.011625750921666622,0.17946657538414001,-0.18226724863052368,13,28
Walrus,3.323219954648526,-0.0025671517942100763,0.00743138836696744,0.2084805965423584,-0.21800856292247772,14,28
Walrus,3.097233560090703,-0.0025578706990927458,0.006397801451385021,0.16969749331474304,-0.20792104303836823,15,28
Walrus,5.899455782312925,-0.002555864630267024,0.013282300904393196,0.22862276434898376,-0.3188402056694031,16,28
Walrus,7.111791383219955,-0.0025590327568352222,0.022186022251844406,0.3184460997581482,-0.24305316805839539,17,28
Walrus,1.3312925170068026,0.0009440711000934243,0.014922568574547768,0.07585705816745758,-0.0811421349644661,18,28
Walrus,1.0406349206349206,0.0009386978344991803,0.009929880499839783,0.037435874342918396,-0.05357702076435089,19,28
Walrus,1.0992290249433108,0.0009144570212811232,0.008979040198028088,0.04470522329211235,-0.03494638949632645,20,28
Walrus,0.9656689342403628,0.0009401083225384355,0.011013259179890156,0.05496639758348465,-0.04393712431192398,21,28
Walrus,1.1250340136054422,0.0010038864566013217,0.012650378979742527,0.055961765348911285,-0.06352722644805908,22,28
Walrus,1.0429931972789115,0.0009286724962294102,0.010609212331473827,0.04300152137875557,-0.04646674171090126,23,28
Walrus,0.8203174603174603,0.0009190858108922839,0.007822333835065365,0.03126181289553642,-0.02806558832526207,24,28
Walrus,1.2023582766439909,0.0009221351938322186,0.014507533982396126,0.10320546478033066,-0.12011227011680603,25,28
Walrus,1.1062585034013606,0.0009487193310633302,0.0065998295322060585,0.025832124054431915,-0.023905068635940552,26,28
Walrus,5.025034013605442,0.0008922013221308589,0.06471239775419235,0.8460384011268616,-0.8302229046821594,27,28
Walrus,4.312517006802721,0.0008914788486436009,0.04783057048916817,0.4174748957157135,-0.36885300278663635,28,28
Walrus,0.9070748299319727,0.0008838642970658839,0.01911281794309616,0.338645339012146,-0.26703131198883057,29,28
Walrus,3.6843990929705215,0.0009038244024850428,0.013442212715744972,0.4468541443347931,-0.34505921602249146,30,28
Walrus,1.443764172335601,0.000918990233913064,0.020374495536088943,0.40483441948890686,-0.33830153942108154,31,28
Walrus,0.6011791383219954,0.000943381164688617,0.013979141600430012,0.06572006642818451,-0.06445714831352234,32,28
Walrus,7.462539682539682,0.0009073558612726629,0.029617030173540115,0.7767890691757202,-0.5684219598770142,33,28
Walrus,3.2625396825396824,0.0008965543238446116,0.05619974806904793,0.9377110600471497,-0.8194952011108398,34,28
Walrus,6.074965986394558,0.0008761838544160128,0.042913034558296204,0.8806105852127075,-0.6377964615821838,35,28
Walrus,3.287482993197279,0.0008628590730950236,0.021733775734901428,0.711727499961853,-0.535348653793335,36,28
Walrus,5.812517006802721,0.0008850382873788476,0.0717969760298729,0.75099116563797,-0.6686483025550842,37,28
Walrus,3.812517006802721,0.0008553204243071377,0.03942400589585304,0.6403998732566833,-0.6272014379501343,38,28
Weddell Seal,10.462539682539683,0.0010066566755995154,0.011424479074776173,0.0497947596013546,-0.04419207572937012,1,29
Weddell Seal,31.80204081632653,0.0014423648826777935,0.017882579937577248,0.08166198432445526,-0.0918123722076416,2,29
White-beaked Dolphin,0.5034013605442177,-0.0009818599792197347,0.061264920979738235,0.18014492094516754,-0.19275495409965515,1,30
White-beaked Dolphin,2.9848072562358277,-0.0020458281505852938,0.05996440723538399,0.49424582719802856,-0.4719912111759186,2,30
White-beaked Dolphin,2.0975056689342404,-0.0018720749067142606,0.08472466468811035,0.2766411304473877,-0.5389869809150696,3,30
White-beaked Dolphin,9.623673469387755,-0.0017655418487265706,0.06359217315912247,0.36856529116630554,-0.4865792691707611,4,30
White-beaked Dolphin,5.96077097505669,-0.001828287960961461,0.07017284631729126,0.25588876008987427,-0.4112454354763031,5,30
White-beaked Dolphin,8.85827664399093,-0.0028557698242366314,0.09942832589149475,1.0008429288864136,-0.6435737013816833,6,30
White-beaked Dolphin,2.703854875283447,-0.002005932619795203,0.07949088513851166,0.3459876477718353,-0.42334792017936707,7,30
White-beaked Dolphin,5.488571428571428,-0.0019166682614013553,0.08676204830408096,0.38674062490463257,-0.47210246324539185,8,30
White-beaked Dolphin,2.6986848072562357,-0.0023241378366947174,0.08257297426462173,0.42203035950660706,-0.44173601269721985,9,30
White-beaked Dolphin,6.92907029478458,-0.0016148831928148866,0.06535765528678894,0.4022466242313385,-0.35788533091545105,10,30
White-beaked Dolphin,2.8081179138321994,-0.0015677731717005372,0.03568921238183975,0.19191178679466248,-0.18039104342460632,11,30
White-beaked Dolphin,2.516371882086168,-0.0020984767470508814,0.04223737120628357,0.15981896221637726,-0.23020952939987183,12,30
White-beaked Dolphin,2.0350566893424036,-0.0015255998587235808,0.039827097207307816,0.15893839299678802,-0.17643243074417114,13,30
White-beaked Dolphin,1.7214965986394557,-0.002121043624356389,0.03310283645987511,0.11387895047664642,-0.14887356758117676,14,30
White-beaked Dolphin,1.6322448979591837,-0.0015110292006283998,0.026375314220786095,0.08899611234664917,-0.10258721560239792,15,30
White-beaked Dolphin,1.9468027210884353,-0.0019104535458609462,0.027869220823049545,0.12679581344127655,-0.1250259280204773,16,30
White-beaked Dolphin,2.391927437641723,-0.0038805685471743345,0.02863745205104351,0.10971449315547943,-0.16014274954795837,17,30
White-beaked Dolphin,6.218095238095238,-0.0026111328043043613,0.05117110535502434,0.22724376618862152,-0.34805533289909363,18,30
White-beaked Dolphin,3.385396825396825,-0.0019306681351736188,0.025525782257318497,0.12036362290382385,-0.12566277384757996,19,30
White-beaked Dolphin,1.9312018140589569,-0.0017513061175122857,0.028490321710705757,0.10070117563009262,-0.16454601287841797,20,30
White-beaked Dolphin,0.43192743764172337,-0.0002546132600400597,0.036493342369794846,0.13831588625907898,-0.19181306660175323,21,30
White-beaked Dolphin,1.7978231292517006,-0.0001628817553864792,0.04801788181066513,0.18470486998558044,-0.19151657819747925,22,30
White-beaked Dolphin,1.7313832199546486,0.0018021302530542016,0.04925386235117912,0.24749167263507843,-0.23499256372451782,23,30
White-beaked Dolphin,2.705170068027211,0.0018292490858584642,0.0107338922098279,0.12175648659467697,-0.12277353554964066,24,30
White-beaked Dolphin,1.8527437641723357,0.0018123284680768847,0.020473280921578407,0.14689932763576508,-0.1141773983836174,25,30
White-beaked Dolphin,1.6154648526077098,0.0018167987000197172,0.023202883079648018,0.17489580810070038,-0.15629802644252777,26,30
White-beaked Dolphin,1.827437641723356,0.0018990663811564445,0.022154729813337326,0.1259491741657257,-0.10704197734594345,27,30
White-beaked Dolphin,1.8560090702947847,0.0018806784646585584,0.03146034851670265,0.15466023981571198,-0.17967340350151062,28,30
White-beaked Dolphin,3.80390022675737,0.0018906029872596264,0.024157386273145676,0.12533427774906158,-0.16229158639907837,29,30
White-beaked Dolphin,2.4348752834467122,0.001868385705165565,0.03522024676203728,0.34525272250175476,-0.20181982219219208,30,30
White-beaked Dolphin,1.8795011337868481,0.0018749864539131522,0.030301755294203758,0.15976357460021973,-0.15980790555477142,31,30
White-beaked Dolphin,2.559909297052154,0.0018301730742678046,0.047643549740314484,0.44776651263237,-0.3607912063598633,32,30
White-beaked Dolphin,1.749342403628118,0.0018779600504785776,0.029673442244529724,0.16805976629257202,-0.18696318566799164,33,30
White-beaked Dolphin,1.6779138321995466,0.0018605039222165942,0.036925796419382095,0.18380196392536163,-0.1713983416557312,34,30
White-beaked Dolphin,1.892108843537415,0.0018793429480865598,0.01962193101644516,0.12141504883766174,-0.11562544852495193,35,30
White-beaked Dolphin,1.9685714285714286,0.0016539037460461259,0.0036182247567921877,0.02535785362124443,-0.024910805746912956,36,30
White-beaked Dolphin,1.6512018140589568,0.0016576824709773064,0.0032325880602002144,0.02238580584526062,-0.022206339985132217,37,30
White-beaked Dolphin,2.6025850340136056,0.0016591373132541776,0.003057084744796157,0.02101503126323223,-0.018648486584424973,38,30
White-beaked Dolphin,2.506485260770975,0.0016580239171162248,0.002787028206512332,0.01724524050951004,-0.016554178670048714,39,30
White-beaked Dolphin,2.012607709750567,0.0016584788681939244,0.002644722582772374,0.014517701230943203,-0.00945202261209488,40,30
White-beaked Dolphin,2.4369614512471656,0.0016656448133289814,0.0024917470291256905,0.014593941159546375,-0.010634666308760643,41,30
White-beaked Dolphin,2.668888888888889,0.0016688865143805742,0.0023232894018292427,0.012017227709293365,-0.007831212133169174,42,30
White-beaked Dolphin,2.522403628117914,0.0016683510039001703,0.0023233818355947733,0.011404468677937984,-0.009045197628438473,43,30
White-beaked Dolphin,2.2867120181405896,0.0016650418983772397,0.0024380621034651995,0.01467171125113964,-0.010435083881020546,44,30
White-beaked Dolphin,1.736734693877551,0.0016610263846814632,0.002697938121855259,0.015547718852758408,-0.01226832251995802,45,30
White-beaked Dolphin,1.4001360544217687,0.0016655920771881938,0.0023679672740399837,0.014680259861052036,-0.011041158810257912,46,30
White-beaked Dolphin,1.6973696145124717,0.001663757604546845,0.00245013739913702,0.012305531650781631,-0.009929077699780464,47,30
White-beaked Dolphin,3.326485260770975,0.0016692029312252998,0.00200776313431561,0.014129488728940487,-0.007353191729635,48,30
White-beaked Dolphin,2.6911111111111112,0.0016702619614079595,0.0021420775447040796,0.013180939480662346,-0.010267924517393112,49,30
White-beaked Dolphin,1.966031746031746,0.001671619713306427,0.0022531975992023945,0.013827909715473652,-0.009152083657681942,50,30
White-beaked Dolphin,2.7658503401360544,0.0016678939573466778,0.002424610313028097,0.016880305483937263,-0.00927083007991314,51,30
White-beaked Dolphin,2.907891156462585,0.0016679929103702307,0.002494093729183078,0.023428818210959435,-0.023160608485341072,52,30
White-beaked Dolphin,2.024263038548753,0.0016691002529114485,0.0021448100451380014,0.013679114170372486,-0.008273402228951454,53,30
White-beaked Dolphin,2.4071201814058956,0.0016640217509120703,0.0023543317802250385,0.011759747751057148,-0.008952748030424118,54,30
White-beaked Dolphin,2.2443990929705215,0.0016753217205405235,0.0020429538562893867,0.013656806200742722,-0.009091518819332123,55,30
White-beaked Dolphin,2.5650340136054424,0.0016728374175727367,0.0021477669943124056,0.01197028998285532,-0.007817971520125866,56,30
White-beaked Dolphin,2.1582766439909298,0.0016721804859116673,0.002096136100590229,0.010831526480615139,-0.007627330720424652,57,30
White-sided Dolphin,2.2616326530612243,-0.020789936184883118,0.037459906190633774,0.09944430738687515,-0.1854209452867508,1,31
White-sided Dolphin,1.9360090702947845,-0.019381923601031303,0.05306064337491989,0.20693889260292053,-0.2003035694360733,2,31
White-sided Dolphin,3.139002267573696,-0.0180036798119545,0.042946625500917435,0.24355031549930573,-0.2433454692363739,3,31
White-sided Dolphin,2.059909297052154,-0.014167272485792637,0.03222469240427017,0.34307026863098145,-0.4358072578907013,4,31
White-sided Dolphin,2.7022675736961452,-0.016529997810721397,0.03501566872000694,0.4940391480922699,-0.44802412390708923,5,31
White-sided Dolphin,1.727437641723356,-0.014355247840285301,0.03293013572692871,0.2666081190109253,-0.5157188773155212,6,31
White-sided Dolphin,2.3587755102040817,-0.016401657834649086,0.016483010724186897,0.380423903465271,-0.4976366460323334,7,31
White-sided Dolphin,1.9147845804988661,-0.016298681497573853,0.01956937089562416,0.3225087821483612,-0.5284928679466248,8,31
White-sided Dolphin,2.150657596371882,-0.016216030344367027,0.03687049448490143,0.32532691955566406,-0.45899277925491333,9,31
White-sided Dolphin,2.199229024943311,-0.013497342355549335,0.03096160851418972,0.263705849647522,-0.39132407307624817,10,31
White-sided Dolphin,2.442040816326531,-0.01646525412797928,0.02551545761525631,0.2126089334487915,-0.8432170152664185,11,31
White-sided Dolphin,1.8037641723356008,-0.016116300597786903,0.018812136724591255,0.139058455824852,-0.602136492729187,12,31
White-sided Dolphin,2.54,-0.01475793868303299,0.02965560369193554,0.3473891019821167,-0.4898664653301239,13,31
White-sided Dolphin,2.578140589569161,-0.016142185777425766,0.01742282509803772,0.16673138737678528,-0.2955237925052643,14,31
White-sided Dolphin,1.80843537414966,-0.015794390812516212,0.024094628170132637,0.197234109044075,-0.5282878279685974,15,31
White-sided Dolphin,1.6166439909297052,-0.015825893729925156,0.031559057533741,0.17757833003997803,-0.24413594603538513,16,31
White-sided Dolphin,2.3016326530612243,-0.015833383426070213,0.028211811557412148,0.301157683134079,-0.4697132110595703,17,31
White-sided Dolphin,1.5070294784580498,-0.015538603067398071,0.014920811168849468,0.2272230088710785,-0.403122216463089,18,31
White-sided Dolphin,1.3700226757369613,-0.015671495348215103,0.042428821325302124,0.47954756021499634,-0.6867361664772034,19,31
White-sided Dolphin,1.3508843537414965,-0.015453469939529896,0.03462546691298485,0.34502214193344116,-0.7742875814437866,20,31
White-sided Dolphin,1.4337414965986395,-0.015165133401751518,0.027399113401770592,0.24561992287635803,-0.5756614804267883,21,31
White-sided Dolphin,2.320544217687075,-0.015278964303433895,0.021619809791445732,0.19727277755737305,-0.5176692605018616,22,31
White-sided Dolphin,2.79297052154195,-0.015161625109612942,0.026850972324609756,0.18293717503547668,-0.4220064580440521,23,31
White-sided Dolphin,3.1210430839002266,-0.015090844593942165,0.029860200360417366,0.47001913189888,-0.7085292935371399,24,31
White-sided Dolphin,3.48281179138322,-0.014363879337906837,0.03546790033578873,0.43938565254211426,-0.6776831150054932,25,31
White-sided Dolphin,2.868707482993197,-0.014228036627173424,0.030248340219259262,0.3744039237499237,-0.7370580434799194,26,31
White-sided Dolphin,2.3302947845804987,-0.01451371144503355,0.035408493131399155,0.29911622405052185,-0.5433257222175598,27,31
White-sided Dolphin,2.910748299319728,-0.014805332757532597,0.032565321773290634,0.4340929687023163,-0.751418948173523,28,31
White-sided Dolphin,3.079002267573696,-0.012923456728458405,0.0453459806740284,0.6109436750411987,-0.7762911915779114,29,31
White-sided Dolphin,23.23061224489796,0.0019155502086505294,0.0006766864098608494,0.024671770632267,-0.017948543652892113,30,31
White-sided Dolphin,46.62929705215419,0.001904479693621397,0.0008125418098643422,0.023035461083054543,-0.01988418586552143,31,31
White-sided Dolphin,2.409795918367347,0.0028773420490324497,0.014584922231733799,0.07157065719366074,-0.06327208876609802,32,31
White-sided Dolphin,1.9689795918367348,0.0026737828738987446,0.013773247599601746,0.10553925484418869,-0.080123171210289,33,31
White-sided Dolphin,2.6351020408163266,0.0024045698810368776,0.015386522747576237,0.212102010846138,-0.08133461326360703,34,31
White-sided Dolphin,3.9281632653061225,0.0023894680198282003,0.018324559554457664,0.1206829622387886,-0.12249606102705002,35,31
White-sided Dolphin,2.1648979591836737,0.0021970400121062994,0.0158948116004467,0.10536158084869385,-0.095309317111969,36,31
White-sided Dolphin,2.841904761904762,0.0021851533092558384,0.02364693209528923,0.2119012475013733,-0.1881975382566452,37,31
White-sided Dolphin,3.1775510204081634,0.00213435897603631,0.05996881425380707,0.35734984278678894,-0.3532329499721527,38,31
White-sided Dolphin,1.7342403628117913,0.0021524368785321712,0.030563540756702423,0.17790275812149048,-0.1694183051586151,39,31
White-sided Dolphin,1.6894784580498867,0.0021864096634089947,0.023011647164821625,0.15408457815647125,-0.18304218351840973,40,31
White-sided Dolphin,3.98312925170068,0.0021726200357079506,0.020629586651921272,0.20051445066928864,-0.14088042080402374,41,31
White-sided Dolphin,2.9649886621315193,0.002173833781853318,0.019555900245904922,0.16286402940750122,-0.19082646071910858,42,31
White-sided Dolphin,2.383174603174603,0.002175855217501521,0.019031967967748642,0.11441659182310104,-0.12058008462190628,43,31
White-sided Dolphin,1.8835374149659865,0.004675134085118771,0.010157129727303982,0.16266152262687683,-0.14544185996055603,44,31
White-sided Dolphin,1.0587755102040817,0.004686777479946613,0.0047994046472013,0.04216199368238449,-0.02032157965004444,45,31
White-sided Dolphin,1.3505668934240362,0.0046925670467317104,0.0023447151761502028,0.04096515104174614,-0.04231581464409828,46,31
White-sided Dolphin,2.2174149659863946,0.004698652774095535,0.0018008756451308727,0.02406441792845726,-0.010406892746686935,47,31
White-sided Dolphin,1.2538321995464852,0.003978018648922443,0.06885353475809097,0.3850853145122528,-0.37405797839164734,48,31
White-sided Dolphin,1.3336961451247165,0.004415200091898441,0.027540182694792747,0.14872916042804718,-0.14171350002288818,49,31
White-sided Dolphin,1.1983219954648525,-0.002495810156688094,0.024509752169251442,0.13759350776672363,-0.1521960198879242,50,31
White-sided Dolphin,1.011111111111111,-0.002476342720910907,0.021720636636018753,0.119961678981781,-0.12354453653097153,51,31
White-sided Dolphin,1.490657596371882,-0.002452688291668892,0.03891192749142647,0.17564035952091217,-0.17624136805534363,52,31
White-sided Dolphin,0.8897052154195011,-0.0025306111201643944,0.018959028646349907,0.08092997223138809,-0.09329309314489365,53,31
White-sided Dolphin,0.7308843537414966,-0.002508240519091487,0.019732877612113953,0.08518903702497482,-0.08758209645748138,54,31
White-sided Dolphin,0.7752834467120181,-0.0012241362128406763,0.018048053607344627,0.07447274029254913,-0.07113105803728104,55,31
Atlantic Spotted Dolphin,3.528027210884354,0.0005926438607275486,0.04599243402481079,0.17845192551612854,-0.32923609018325806,1,0
Atlantic Spotted Dolphin,3.528027210884354,0.001167298061773181,0.036451831459999084,0.1473132073879242,-0.21131528913974762,2,0
Atlantic Spotted Dolphin,3.528027210884354,0.00021676585311070085,0.07170427590608597,0.23652711510658264,-0.24728842079639435,3,0
Atlantic Spotted Dolphin,1.7639909297052154,0.0009256559424102306,0.03537257760763168,0.16235999763011932,-0.1705617904663086,4,0
Atlantic Spotted Dolphin,1.7639909297052154,0.0013573652831837535,0.03989650681614876,0.41623160243034363,-0.2870258390903473,5,0
Atlantic Spotted Dolphin,1.7639909297052154,-0.0003196219331584871,0.06319674104452133,0.22262929379940033,-0.19969244301319122,6,0
Atlantic Spotted Dolphin,3.528027210884354,0.0006549170357175171,0.034268710762262344,0.4721514880657196,-0.3388950228691101,7,0
Atlantic Spotted Dolphin,2.646031746031746,0.0006638911436311901,0.029913274571299553,0.0948140099644661,-0.10206660628318787,8,0
Atlantic Spotted Dolphin,3.528027210884354,0.000662614475004375,0.02696004882454872,0.09735608100891113,-0.09579560160636902,9,0
Atlantic Spotted Dolphin,1.222721088435374,0.0013187810545787215,0.0010729366913437843,0.011078421026468277,-0.008171235211193562,10,0
Atlantic Spotted Dolphin,1.5208163265306123,0.0013302176957949996,0.0007587659056298435,0.0054624928161501884,-0.0025989287532866,11,0
Atlantic Spotted Dolphin,1.2325170068027211,0.0013246167218312621,0.0012092934921383858,0.00905970111489296,-0.00932838674634695,12,0
Atlantic Spotted Dolphin,1.1168707482993196,0.0013218744425103068,0.001286009093746543,0.008004293777048588,-0.007750784512609243,13,0
Atlantic Spotted Dolphin,1.166485260770975,0.001326061086729169,0.0015029701171442866,0.01013573631644249,-0.0073374113999307156,14,0
Atlantic Spotted Dolphin,1.4574603174603176,0.0013521850341930985,0.0008868554723449051,0.006654178258031607,-0.0037481493782252073,15,0
Atlantic Spotted Dolphin,1.096780045351474,0.0013278048718348145,0.002880749525502324,0.015914827585220337,-0.01205357350409031,16,0
Atlantic Spotted Dolphin,1.7937414965986394,0.0013386058853939176,0.0014322606148198247,0.011267919093370438,-0.008373325690627098,17,0
Atlantic Spotted Dolphin,1.4622222222222223,0.0013468933757394552,0.001527654705569148,0.013350912369787693,-0.01006334088742733,18,0
Atlantic Spotted Dolphin,0.8645804988662131,0.0013248126488178968,0.0037060363683849573,0.020780393853783607,-0.01632213220000267,19,0
Atlantic Spotted Dolphin,0.9822222222222222,0.0013215135550126433,0.0010193976340815425,0.01959197409451008,-0.019249891862273216,20,0
Atlantic Spotted Dolphin,1.8723356009070296,0.0013350528897717595,0.0028516959864646196,0.027447285130620003,-0.024835607036948204,21,0
Atlantic Spotted Dolphin,1.330204081632653,0.0013476944295689464,0.001466752728447318,0.0198897086083889,-0.013147876597940922,22,0
Atlantic Spotted Dolphin,1.3526077097505669,0.0013530642027035356,0.0013904516818001866,0.009278886020183563,-0.007145944517105818,23,0
Atlantic Spotted Dolphin,1.451111111111111,0.0013644396094605327,0.001154446043074131,0.008515697903931141,-0.005934728775173426,24,0
Atlantic Spotted Dolphin,58.623174603174604,0.001975731458514929,0.00031694109202362597,0.005307327024638653,-0.001449599745683372,25,0
Atlantic Spotted Dolphin,1.9212244897959183,-0.000767541176173836,0.03569217026233673,0.31903859972953796,-0.268871933221817,26,0
Atlantic Spotted Dolphin,1.7978231292517006,-0.0005302242934703827,0.03543786332011223,0.24422809481620789,-0.2578774094581604,27,0
Atlantic Spotted Dolphin,1.6121995464852608,-0.0009192269062623382,0.07546227425336838,0.5057340860366821,-0.5115932822227478,28,0
Atlantic Spotted Dolphin,1.6651700680272108,-0.0005488073802553117,0.04676700755953789,0.32357561588287354,-0.31425896286964417,29,0
Atlantic Spotted Dolphin,1.6824489795918367,-0.0007212382624857128,0.051656730473041534,0.33868536353111267,-0.35396915674209595,30,0
Atlantic Spotted Dolphin,1.5510204081632653,-0.0010162019170820713,0.15466895699501038,0.9028253555297852,-0.801283597946167,31,0
Atlantic Spotted Dolphin,1.339501133786848,-0.0010893037542700768,0.12059009075164795,0.5824939608573914,-0.6161248683929443,32,0
Atlantic Spotted Dolphin,1.4241269841269841,-0.0008278496679849923,0.14052216708660126,0.754861056804657,-0.8063514232635498,33,0
Atlantic Spotted Dolphin,1.5369160997732427,-0.0008029603632166982,0.08036152273416519,0.5066276788711548,-0.5113974809646606,34,0
Atlantic Spotted Dolphin,1.2408163265306122,-0.0006091912509873509,0.10544002056121826,0.7853109836578369,-0.7379813194274902,35,0
Atlantic Spotted Dolphin,1.5792290249433107,-0.0007289957720786333,0.04142167791724205,0.251547247171402,-0.2555992603302002,36,0
Atlantic Spotted Dolphin,1.4382312925170069,-0.0005791662842966616,0.03639107942581177,0.23782509565353394,-0.28420954942703247,37,0
Atlantic Spotted Dolphin,1.790702947845805,-0.0008521602721884847,0.0785926952958107,0.4857637882232666,-0.5262966156005859,38,0
Atlantic Spotted Dolphin,1.6920181405895691,-0.0008279294124804437,0.09084195643663406,0.4624986946582794,-0.4698241949081421,39,0
Atlantic Spotted Dolphin,1.254920634920635,-0.000714119931217283,0.09175828099250793,0.47030529379844666,-0.522904098033905,40,0
Atlantic Spotted Dolphin,1.1421315192743764,-0.0008954807999543846,0.11194757372140884,0.7207090854644775,-0.6919727325439453,41,0
Atlantic Spotted Dolphin,1.4946031746031747,-0.0008203149773180485,0.09427180141210556,0.5446011424064636,-0.5556687116622925,42,0
Atlantic Spotted Dolphin,1.3677097505668934,-0.0006115147843956947,0.0461115725338459,0.2770717442035675,-0.29919183254241943,43,0
Atlantic Spotted Dolphin,1.3959183673469389,-0.000669361324980855,0.07396256178617477,0.4993286430835724,-0.512380838394165,44,0
Atlantic Spotted Dolphin,1.607437641723356,-0.0007522868108935654,0.023396294564008713,0.1764366775751114,-0.2517414689064026,45,0
Atlantic Spotted Dolphin,1.5087074829931972,-0.0007124370895326138,0.05230060964822769,0.32300400733947754,-0.3699612617492676,46,0
Atlantic Spotted Dolphin,1.3959183673469389,-0.0007964594988152385,0.0680118128657341,0.4277392029762268,-0.43410879373550415,47,0
